"","titulo","diretor","sinopse","genero","duracao","paises","ano","mostra","dia","data","hora","local","bairro","hora_fim"
"41","O preço de tudo","Nathaniel Kahn","<U+200B>Será que estamos em meio a uma crise artística? O valor da arte pode mesmo ser medido em moeda? Como esses valores são estabelecidos e quem os estabelece? O mercado da arte tem efeito inibidor nos grandes museus e na dedicação de seu público? E o mais importante: o que essa nova abordagem de consumo significa para os artistas? O documentário explora estas questões e desmistifica o mundo da arte contemporânea. Conversas com artistas, comerciantes e colecionadores revelam um mundo oculto onde nada é o que parece. Indicado ao Grande Prêmio do Júri no Festival Sundance.<U+200B>","Documentário/Documentary",105,"Estados Unidos",2018,"Itinerários Únicos","Sábado",2018-11-10,17:15:00,"Estação NET Rio 5","Botafogo",19:00:00
"42","Ryuichi Sakamoto: um concerto em Nova York","Stephen Nomura Schible","<U+200B>Rodado durante a produção de Ryuichi Sakamoto: Coda, documentário sobre a vida e o processo criativo do artista, este filme é um registro ao vivo do concerto intimista apresentado por Ryuichi Sakamoto em Nova York. Na apresentação, registrada com oito câmeras, o músico mostrou ao público pela primeira vez o repertório de async, seu 16º disco solo, o primeiro álbum de inéditas lançado por ele em oito anos. O trabalho, de 2017, foi elogiado pela crítica especializada em publicações como Rolling Stone e Pitchfork.<U+200B>","Documentário/Documentary",65,"Estados Unidos / Japão",2018,"Itinerários Únicos","Sexta",2018-11-02,14:00:00,"Instituto Moreira Salles","Gávea",15:05:00
"43","Ryuichi Sakamoto: um concerto em Nova York","Stephen Nomura Schible","<U+200B>Rodado durante a produção de Ryuichi Sakamoto: Coda, documentário sobre a vida e o processo criativo do artista, este filme é um registro ao vivo do concerto intimista apresentado por Ryuichi Sakamoto em Nova York. Na apresentação, registrada com oito câmeras, o músico mostrou ao público pela primeira vez o repertório de async, seu 16º disco solo, o primeiro álbum de inéditas lançado por ele em oito anos. O trabalho, de 2017, foi elogiado pela crítica especializada em publicações como Rolling Stone e Pitchfork.<U+200B>","Documentário/Documentary",65,"Estados Unidos / Japão",2018,"Itinerários Únicos","Domingo",2018-11-04,20:00:00,"Estação NET Rio 5","Botafogo",21:05:00
"44","Ryuichi Sakamoto: um concerto em Nova York","Stephen Nomura Schible","<U+200B>Rodado durante a produção de Ryuichi Sakamoto: Coda, documentário sobre a vida e o processo criativo do artista, este filme é um registro ao vivo do concerto intimista apresentado por Ryuichi Sakamoto em Nova York. Na apresentação, registrada com oito câmeras, o músico mostrou ao público pela primeira vez o repertório de async, seu 16º disco solo, o primeiro álbum de inéditas lançado por ele em oito anos. O trabalho, de 2017, foi elogiado pela crítica especializada em publicações como Rolling Stone e Pitchfork.<U+200B>","Documentário/Documentary",65,"Estados Unidos / Japão",2018,"Itinerários Únicos","Terça",2018-11-06,17:00:00,"Cinemateca do MAM","Flamengo",18:05:00
"45","Ryuichi Sakamoto: um concerto em Nova York","Stephen Nomura Schible","<U+200B>Rodado durante a produção de Ryuichi Sakamoto: Coda, documentário sobre a vida e o processo criativo do artista, este filme é um registro ao vivo do concerto intimista apresentado por Ryuichi Sakamoto em Nova York. Na apresentação, registrada com oito câmeras, o músico mostrou ao público pela primeira vez o repertório de async, seu 16º disco solo, o primeiro álbum de inéditas lançado por ele em oito anos. O trabalho, de 2017, foi elogiado pela crítica especializada em publicações como Rolling Stone e Pitchfork.<U+200B>","Documentário/Documentary",65,"Estados Unidos / Japão",2018,"Itinerários Únicos","Quarta",2018-11-07,14:00:00,"Kinoplex São Luiz 1","Catete",15:05:00
"46","A Rainha do medo","Valeria Bertuccelli, Fabiana Tiscornia","<U+200B>Robertina, uma das atrizes mais aclamadas da Argentina, tem apenas um mês para a estreia de seu novo solo. Em vez de se dedicar ao preparo e aos ensaios, no entanto, ela passa seus dias em um 
constante estado de ansiedade, distraindo-se obsessivamente de suas responsabilidades profissionais. Fugindo dos ensaios e se envolvendo em desentendimentos mesquinhos entre seus assistentes, começa a se convencer de que está sendo perseguida. Lentamente, Robertina transforma seu mundo em um curioso cenários de intrigas domésticas e fobias absurdas. Prêmio Especial do Júri no Sundance Film Festival.<U+200B>","Ficção/Fiction",107,"Argentina / Dinamarca",2018,"Première Latina","Sexta",2018-11-02,14:10:00,"Estação NET Gávea 2","Gávea",15:57:00
"47","A Rainha do medo","Valeria Bertuccelli, Fabiana Tiscornia","<U+200B>Robertina, uma das atrizes mais aclamadas da Argentina, tem apenas um mês para a estreia de seu novo solo. Em vez de se dedicar ao preparo e aos ensaios, no entanto, ela passa seus dias em um 
constante estado de ansiedade, distraindo-se obsessivamente de suas responsabilidades profissionais. Fugindo dos ensaios e se envolvendo em desentendimentos mesquinhos entre seus assistentes, começa a se convencer de que está sendo perseguida. Lentamente, Robertina transforma seu mundo em um curioso cenários de intrigas domésticas e fobias absurdas. Prêmio Especial do Júri no Sundance Film Festival.<U+200B>","Ficção/Fiction",107,"Argentina / Dinamarca",2018,"Première Latina","Sábado",2018-11-03,19:10:00,"Estação NET Ipanema 1","Ipanema",20:57:00
"48","A Rainha do medo","Valeria Bertuccelli, Fabiana Tiscornia","<U+200B>Robertina, uma das atrizes mais aclamadas da Argentina, tem apenas um mês para a estreia de seu novo solo. Em vez de se dedicar ao preparo e aos ensaios, no entanto, ela passa seus dias em um 
constante estado de ansiedade, distraindo-se obsessivamente de suas responsabilidades profissionais. Fugindo dos ensaios e se envolvendo em desentendimentos mesquinhos entre seus assistentes, começa a se convencer de que está sendo perseguida. Lentamente, Robertina transforma seu mundo em um curioso cenários de intrigas domésticas e fobias absurdas. Prêmio Especial do Júri no Sundance Film Festival.<U+200B>","Ficção/Fiction",107,"Argentina / Dinamarca",2018,"Première Latina","Segunda",2018-11-05,19:20:00,"Estação NET Rio 5","Botafogo",21:07:00
"49","A vida em si","Dan Fogelman","<U+200B>Quando um jovem casal de Nova York passa do romance universitário ao casamento e ao 
nascimento de seu primeiro filho, reviravoltas 
inesperadas criam reverberações que ecoam por continentes e por diferentes vidas. O diretor e escritor Dan Fogelman, criador da série This is Us, examina os perigos e as recompensas da vida cotidiana em uma saga multigeracional. Situado em Nova York e Carmona na Espanha, o filme celebra a condição humana e todas as suas complicações com humor, pungência e amor.
<U+200B>","Ficção/Fiction",118,"Estados Unidos",2018,"Panorama do Cinema Mundial","Sexta",2018-11-02,14:20:00,"CCLSR - Cine Odeon NET Claro","Centro",16:18:00
"50","A vida em si","Dan Fogelman","<U+200B>Quando um jovem casal de Nova York passa do romance universitário ao casamento e ao 
nascimento de seu primeiro filho, reviravoltas 
inesperadas criam reverberações que ecoam por continentes e por diferentes vidas. O diretor e escritor Dan Fogelman, criador da série This is Us, examina os perigos e as recompensas da vida cotidiana em uma saga multigeracional. Situado em Nova York e Carmona na Espanha, o filme celebra a condição humana e todas as suas complicações com humor, pungência e amor.
<U+200B>","Ficção/Fiction",118,"Estados Unidos",2018,"Panorama do Cinema Mundial","Domingo",2018-11-04,16:45:00,"Estação NET Gávea 3","Gávea",18:43:00
"51","A vida em si","Dan Fogelman","<U+200B>Quando um jovem casal de Nova York passa do romance universitário ao casamento e ao 
nascimento de seu primeiro filho, reviravoltas 
inesperadas criam reverberações que ecoam por continentes e por diferentes vidas. O diretor e escritor Dan Fogelman, criador da série This is Us, examina os perigos e as recompensas da vida cotidiana em uma saga multigeracional. Situado em Nova York e Carmona na Espanha, o filme celebra a condição humana e todas as suas complicações com humor, pungência e amor.
<U+200B>","Ficção/Fiction",118,"Estados Unidos",2018,"Panorama do Cinema Mundial","Terça",2018-11-06,18:45:00,"Kinoplex São Luiz 2","Catete",20:43:00
"52","A vida em si","Dan Fogelman","<U+200B>Quando um jovem casal de Nova York passa do romance universitário ao casamento e ao 
nascimento de seu primeiro filho, reviravoltas 
inesperadas criam reverberações que ecoam por continentes e por diferentes vidas. O diretor e escritor Dan Fogelman, criador da série This is Us, examina os perigos e as recompensas da vida cotidiana em uma saga multigeracional. Situado em Nova York e Carmona na Espanha, o filme celebra a condição humana e todas as suas complicações com humor, pungência e amor.
<U+200B>","Ficção/Fiction",118,"Estados Unidos",2018,"Panorama do Cinema Mundial","Sexta",2018-11-09,18:45:00,"Estação NET Ipanema 2","Ipanema",20:43:00
"53","A árvore","André Gil Mata","<U+200B>Em uma rotina silenciosa, quebrada pelos sons de tiros e explosões que ecoam ao seu redor, um homem, acompanhado apenas de seu cão, 
dedica-se a coletar água para consumo próprio e de seus vizinhos. Durante uma de suas viagens rio acima, em meio a um forte sentimento de solidão acentuado por longos planos sequência, ele avista um menino entre a neve e a escuridão sob uma árvore na margem. Esse encontro, registrado com fotografia de clima onírico, leva o personagem a rever sua existência marcada por duas guerras. O filme foi lançado no Festival de Berlim 2018.<U+200B>","Ficção/Fiction",104,"Portugal / Bósnia-Herzegovina",2018,"Expectativa 2018","Sexta",2018-11-02,14:20:00,"Estação NET Gávea 3","Gávea",16:04:00
"54","A árvore","André Gil Mata","<U+200B>Em uma rotina silenciosa, quebrada pelos sons de tiros e explosões que ecoam ao seu redor, um homem, acompanhado apenas de seu cão, 
dedica-se a coletar água para consumo próprio e de seus vizinhos. Durante uma de suas viagens rio acima, em meio a um forte sentimento de solidão acentuado por longos planos sequência, ele avista um menino entre a neve e a escuridão sob uma árvore na margem. Esse encontro, registrado com fotografia de clima onírico, leva o personagem a rever sua existência marcada por duas guerras. O filme foi lançado no Festival de Berlim 2018.<U+200B>","Ficção/Fiction",104,"Portugal / Bósnia-Herzegovina",2018,"Expectativa 2018","Sábado",2018-11-03,16:30:00,"Kinoplex São Luiz 1","Catete",18:14:00
"55","A árvore","André Gil Mata","<U+200B>Em uma rotina silenciosa, quebrada pelos sons de tiros e explosões que ecoam ao seu redor, um homem, acompanhado apenas de seu cão, 
dedica-se a coletar água para consumo próprio e de seus vizinhos. Durante uma de suas viagens rio acima, em meio a um forte sentimento de solidão acentuado por longos planos sequência, ele avista um menino entre a neve e a escuridão sob uma árvore na margem. Esse encontro, registrado com fotografia de clima onírico, leva o personagem a rever sua existência marcada por duas guerras. O filme foi lançado no Festival de Berlim 2018.<U+200B>","Ficção/Fiction",104,"Portugal / Bósnia-Herzegovina",2018,"Expectativa 2018","Terça",2018-11-06,14:30:00,"Estação NET Ipanema 2","Ipanema",16:14:00
"56","A árvore","André Gil Mata","<U+200B>Em uma rotina silenciosa, quebrada pelos sons de tiros e explosões que ecoam ao seu redor, um homem, acompanhado apenas de seu cão, 
dedica-se a coletar água para consumo próprio e de seus vizinhos. Durante uma de suas viagens rio acima, em meio a um forte sentimento de solidão acentuado por longos planos sequência, ele avista um menino entre a neve e a escuridão sob uma árvore na margem. Esse encontro, registrado com fotografia de clima onírico, leva o personagem a rever sua existência marcada por duas guerras. O filme foi lançado no Festival de Berlim 2018.<U+200B>","Ficção/Fiction",104,"Portugal / Bósnia-Herzegovina",2018,"Expectativa 2018","Quarta",2018-11-07,19:00:00,"Estação NET Rio 4","Botafogo",20:44:00
"57","Historietas assombradas - o filme","Victor-Hugo Borges","Sinopse em breve.","DCP   '",NA,NA,NA,NA,"Sexta",2018-11-02,14:30:00,"C. C. Justiça Federal","Centro",NA
"58","Historietas assombradas - o filme","Victor-Hugo Borges","Sinopse em breve.","DCP   '",NA,NA,NA,NA,"Domingo",2018-11-11,14:00:00,"Ponto Cine","Guadalupe",NA
"59","Vida selvagem","Paul Dano","<U+200B>Joe é um jovem de 14 anos, filho único de Jeanette e Jerry, uma dona de casa e um profissional de golfe. Eles vivem numa pequena cidade em Montana, nos anos 1960, onde um incêndio florestal atinge a região perto da fronteira com o Canadá, não muito longe dali. Quando Jerry perde seu emprego – e seu propósito de vida –, ele decide se juntar ao combate ao incêndio e deixa mulher e filho sozinhos. Forçado a se tornar um adulto, Joe testemunha a luta de sua mãe para sobreviver. Indicado ao prêmio Golden Camera no Festival de Cannes e ao Grande Prêmio do Júri no Festival Sundance. <U+200B>","Ficção/Fiction",104,"Estados Unidos",2018,"Panorama do Cinema Mundial","Sexta",2018-11-02,14:45:00,"Estação NET Gávea 4","Gávea",16:29:00
"60","Vida selvagem","Paul Dano","<U+200B>Joe é um jovem de 14 anos, filho único de Jeanette e Jerry, uma dona de casa e um profissional de golfe. Eles vivem numa pequena cidade em Montana, nos anos 1960, onde um incêndio florestal atinge a região perto da fronteira com o Canadá, não muito longe dali. Quando Jerry perde seu emprego – e seu propósito de vida –, ele decide se juntar ao combate ao incêndio e deixa mulher e filho sozinhos. Forçado a se tornar um adulto, Joe testemunha a luta de sua mãe para sobreviver. Indicado ao prêmio Golden Camera no Festival de Cannes e ao Grande Prêmio do Júri no Festival Sundance. <U+200B>","Ficção/Fiction",104,"Estados Unidos",2018,"Panorama do Cinema Mundial","Sexta",2018-11-02,18:50:00,"Estação NET Gávea 4","Gávea",20:34:00
